web_scraper_order,web_scraper_start_url,category-link-0,category-link-1,image,data,data2,data3,title,name,price,price2,data4
"1767433155-90","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/246267","","+ Více variant","Doprava -","MARSTAL","Zrcadlo MARSTAL Ø50 černá","/ks","1000 Kč",""
"1767433155-91","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn2.jysk.com/getimage/wd3.medium/246248","","+ Více variant","Doprava -","MARSTAL","Zrcadlo MARSTAL Ø70 černá","/ks","1750 Kč",""
"1767433155-92","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/246241","","","Doprava -","OBSTRUP","Zrcadlo OBSTRUP 68x152 bílá","/ks","1350 Kč",""
"1767433155-93","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn4.jysk.com/getimage/wd3.medium/246195","","","Doprava -","HASLUND","Zrcadlo HASLUND 70×160 cm barva světlého dubu","/ks","1350 Kč",""
"1767433155-94","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/236501","","","Doprava -","SANDAGER","Zrcadlo SANDAGER 3 ks/bal. barva přírodního dubu","/ks","1500 Kč",""
"1767433155-95","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/263007","","","Doprava -","ENGLERUP","Hollywoodské zrcadlo ENGLERUP s 12 žárovkami bílá","/ks","1750 Kč",""
"1767433155-96","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/246300","","","Doprava -","SKOTTERUP","Zrcadlo SKOTTERUP 78x180 stříbrná","/ks","1850 Kč",""
"1767433155-97","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/246305","","","Doprava -","SKOTTERUP","Zrcadlo SKOTTERUP 78x180 bílá","/ks","2250 Kč",""
"1767433155-98","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/236495","","+ Více variant","Doprava -","STUDSTRUP","Zrcadlo STUDSTRUP 60x110 černá","/ks","2000 Kč",""
"1767433155-99","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn2.jysk.com/getimage/wd3.medium/246204","","+ Více variant","Doprava -","STUDSTRUP","Zrcadlo STUDSTRUP 80x180 černá","/ks","3500 Kč",""
"1767433155-100","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/263033","","+ Více variant","Doprava -","STUDSTRUP","Zrcadlo STUDSTRUP 80x180 béžová","/ks","3500 Kč",""
"1767433155-101","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/263014","","","Doprava -","NORRING","Zrcadlo NORRING 48x180 bambus","/ks","2000 Kč",""
"1767433155-102","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn4.jysk.com/getimage/wd3.medium/246247","","","Doprava -","DIANALUND","Zrcadlo DIANALUND 78x180 stříbrná barva","/ks","2250 Kč",""
"1767433155-103","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/246271","","+ Více variant","Doprava","NORDBORG","Zrcadlo NORDBORG 72x162 bílá","/ks","1350 Kč",""
"1767433155-104","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/246295","","","Doprava","ILBJERG","Zrcadlo ILBJERG 40x160 černá","/ks","1000 Kč",""
"1767433155-105","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/132916","","+ Více variant","Doprava","NORDBORG","Zrcadlo NORDBORG 70x90 bílá","/ks","850 Kč",""
"1767433155-106","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/246228","","+ Více variant","Doprava","NORDBORG","Zrcadlo NORDBORG 72x162 stříbrná","/ks","1350 Kč",""
"1767433155-107","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/246267","","+ Více variant","Doprava","MARSTAL","Zrcadlo MARSTAL Ø50 černá","/ks","1000 Kč",""
"1767433155-108","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn2.jysk.com/getimage/wd3.medium/246248","","+ Více variant","Doprava","MARSTAL","Zrcadlo MARSTAL Ø70 černá","/ks","1750 Kč",""
"1767433155-109","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn4.jysk.com/getimage/wd3.medium/246195","","","Doprava","HASLUND","Zrcadlo HASLUND 70×160 cm barva světlého dubu","/ks","1350 Kč",""
"1767433155-110","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/236501","","","Doprava","SANDAGER","Zrcadlo SANDAGER 3 ks/bal. barva přírodního dubu","/ks","1500 Kč",""
"1767433155-111","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/246300","","","Doprava","SKOTTERUP","Zrcadlo SKOTTERUP 78x180 stříbrná","/ks","1850 Kč",""
"1767433155-112","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/246305","","","Doprava","SKOTTERUP","Zrcadlo SKOTTERUP 78x180 bílá","/ks","2250 Kč",""
"1767433155-113","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/236495","","+ Více variant","Doprava","STUDSTRUP","Zrcadlo STUDSTRUP 60x110 černá","/ks","2000 Kč",""
"1767433155-114","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn2.jysk.com/getimage/wd3.medium/246204","","+ Více variant","Doprava","STUDSTRUP","Zrcadlo STUDSTRUP 80x180 černá","/ks","3500 Kč",""
"1767433155-115","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn3.jysk.com/getimage/wd3.medium/263033","","+ Více variant","Doprava","STUDSTRUP","Zrcadlo STUDSTRUP 80x180 béžová","/ks","3500 Kč",""
"1767433155-116","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn1.jysk.com/getimage/wd3.medium/263014","","","Doprava","NORRING","Zrcadlo NORRING 48x180 bambus","/ks","2000 Kč",""
"1767433155-117","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/zrcadla","https://cdn4.jysk.com/getimage/wd3.medium/246247","","","Doprava","DIANALUND","Zrcadlo DIANALUND 78x180 stříbrná barva","/ks","2250 Kč",""
"1767433163-118","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270180","","","Doprava -","FLEKKMURE","Utěrka FLEKKMURE 50x70 3 ks/bal","/bal.","50 Kč",""
"1767433163-119","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn4.jysk.com/getimage/wd3.medium/243803","","","","RYLLIK","Chňapky RYLLIK 19x19 přírodní 2 ks/bal.","/bal.","35 Kč","Do vyprodání zásob"
"1767433163-120","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/243675","","","Doprava -","RYLLIK","Utěrka RYLLIK 50x70 přírodní 2 ks/bal.","/bal.","115 Kč",""
"1767433163-121","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn4.jysk.com/getimage/wd3.medium/260533","","","Doprava -","LIMURT","Utěrka LIMURT 50x70 šedá 2 ks/balení","/bal.","75 Kč",""
"1767433163-122","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn1.jysk.com/getimage/wd3.medium/270182","","","","KREKLING","Utěrka KREKLING 50x70 froté 2 ks/bal. mix","/bal.","85 Kč","Do vyprodání zásob"
"1767433163-123","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/258986","","","Doprava -","SVALEURT","Utěrka SVALEURT 50x70 2 ks/balení mix","/bal.","100 Kč",""
"1767433163-124","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270192","","","Doprava -","SANDARVE","Utěrka SANDARVE 50x70 šedá 3 ks/bal","/bal.","115 Kč",""
"1767433163-125","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn4.jysk.com/getimage/wd3.medium/260529","","","Doprava -","GULMAURE","Utěrka GULMAURE 50x70 2 ks/balení mix","/bal.","125 Kč",""
"1767433163-126","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270198","","","","NEEM","Utěrka NEEM 50x70 3 ks/bal. mix","/bal.","125 Kč",""
"1767433163-127","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270193","","","Doprava -","IRIS","Utěrka IRIS 50x70 2 ks/bal. mix","/bal.","125 Kč",""
"1767433163-128","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/253384","","","Doprava -","KILDEGRAS","Utěrka KILDEGRAS 50x70 2 ks/balení","/bal.","135 Kč",""
"1767433163-129","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270181","","","Doprava -","KAMELIA","Utěrka KAMELIA 50x70 2 ks/bal.","/bal.","150 Kč",""
"1767433163-130","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn1.jysk.com/getimage/wd3.medium/270199","","","Doprava -","LERK","Utěrka LERK 50x70 2 ks/bal.","/bal.","150 Kč",""
"1767433163-131","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270174","","","Doprava -","KAKTUS","Utěrka KAKTUS 50x70 2 ks/bal. mix","/bal.","150 Kč",""
"1767433163-132","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/243679","","","Doprava -","TISTEL","Utěrka TISTEL 50x70 béžová 2 ks/bal.","/bal.","175 Kč",""
"1767433163-133","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn1.jysk.com/getimage/wd3.medium/258982","","","Doprava -","SALVIE","Utěrka SALVIE 50x70 3 ks/bal. mix","/bal.","175 Kč",""
"1767433163-134","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/258990","","","Doprava -","VANDMYNTE","Utěrka VANDMYNTE 50x70 2 ks/bal. mix","/bal.","185 Kč",""
"1767433163-135","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270180","","","Doprava","FLEKKMURE","Utěrka FLEKKMURE 50x70 3 ks/bal","/bal.","50 Kč",""
"1767433163-136","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn4.jysk.com/getimage/wd3.medium/260533","","","Doprava","LIMURT","Utěrka LIMURT 50x70 šedá 2 ks/balení","/bal.","75 Kč",""
"1767433163-137","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/258986","","","Doprava","SVALEURT","Utěrka SVALEURT 50x70 2 ks/balení mix","/bal.","100 Kč",""
"1767433163-138","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270192","","","Doprava","SANDARVE","Utěrka SANDARVE 50x70 šedá 3 ks/bal","/bal.","115 Kč",""
"1767433163-139","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn4.jysk.com/getimage/wd3.medium/260529","","","Doprava","GULMAURE","Utěrka GULMAURE 50x70 2 ks/balení mix","/bal.","125 Kč",""
"1767433163-140","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270193","","","Doprava","IRIS","Utěrka IRIS 50x70 2 ks/bal. mix","/bal.","125 Kč",""
"1767433163-141","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/253384","","","Doprava","KILDEGRAS","Utěrka KILDEGRAS 50x70 2 ks/balení","/bal.","135 Kč",""
"1767433163-142","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270181","","","Doprava","KAMELIA","Utěrka KAMELIA 50x70 2 ks/bal.","/bal.","150 Kč",""
"1767433163-143","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn1.jysk.com/getimage/wd3.medium/270199","","","Doprava","LERK","Utěrka LERK 50x70 2 ks/bal.","/bal.","150 Kč",""
"1767433163-144","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/270174","","","Doprava","KAKTUS","Utěrka KAKTUS 50x70 2 ks/bal. mix","/bal.","150 Kč",""
"1767433163-145","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn3.jysk.com/getimage/wd3.medium/243679","","","Doprava","TISTEL","Utěrka TISTEL 50x70 béžová 2 ks/bal.","/bal.","175 Kč",""
"1767433163-146","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn1.jysk.com/getimage/wd3.medium/258982","","","Doprava","SALVIE","Utěrka SALVIE 50x70 3 ks/bal. mix","/bal.","175 Kč",""
"1767433163-147","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/uterky","https://cdn2.jysk.com/getimage/wd3.medium/258990","","","Doprava","VANDMYNTE","Utěrka VANDMYNTE 50x70 2 ks/bal. mix","/bal.","185 Kč",""
"1767433177-148","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn2.jysk.com/getimage/wd3.medium/270225","","","Doprava -","GULAKS","Sedák na židli GULAKS 40x40x5 šedá","/ks","85 Kč",""
"1767433177-149","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn3.jysk.com/getimage/wd3.medium/270204","","","Doprava -","AL","Sedák na židli AL 34x36x2 šedá","/ks","40 Kč",""
"1767433177-150","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn3.jysk.com/getimage/wd3.medium/270230","","","","SELJE","Sedák na židli SELJE 40x40x8 tm. modrá","/ks","55 Kč","Do vyprodání zásob"
"1767433177-151","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn4.jysk.com/getimage/wd3.medium/246180","","","Doprava -","SELJE","Sedák na židli SELJE 40x40x8 latté/petrolejová","/ks","100 Kč",""
"1767433177-152","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn3.jysk.com/getimage/wd3.medium/270233","","","Doprava -","TAKS","Sedák na židli TAKS Ø34 béžová","/ks","75 Kč",""
"1767433177-153","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn4.jysk.com/getimage/wd3.medium/270231","","","Doprava -","TAKS","Sedák na židli TAKS Ø34 sv. hnědá","/ks","75 Kč",""
"1767433177-154","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn4.jysk.com/getimage/wd3.medium/245116","","","Doprava -","KORSKNAP","Sedák na židli KORSKNAP Ø34 béžová","/ks","85 Kč",""
"1767433177-155","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn1.jysk.com/getimage/wd3.medium/265888","","","","LOMME","Sedák na židli LOMME Ø35xV2 různé","/ks","85 Kč",""
"1767433177-156","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn2.jysk.com/getimage/wd3.medium/270221","","","Doprava -","LOMME","Sedák na židli LOMME 38x38x2 šedá","/ks","110 Kč",""
"1767433177-157","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn3.jysk.com/getimage/wd3.medium/270217","","","Doprava -","LOMME","Sedák na židli LOMME 38x38x2 béžová","/ks","110 Kč",""
"1767433177-158","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn4.jysk.com/getimage/wd3.medium/270220","","","Doprava -","MATORN","Sedák na židli MATORN 40x40x5 sv. šedá","/ks","90 Kč","Do vyprodání zásob"
"1767433177-159","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn2.jysk.com/getimage/wd3.medium/270203","","","Doprava -","MATORN","Dekorační polštář MATORN 42x41x2 sv. šedá","/ks","175 Kč",""
"1767433177-160","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn2.jysk.com/getimage/wd3.medium/266174","","","Doprava -","MISTEL","Sedák na židli MISTEL 40x40x7 tmavě písková","/ks","115 Kč","Do vyprodání zásob"
"1767433177-161","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/sedaky","https://cdn3.jysk.com/getimage/wd3.medium/266176","","","Doprava -","MISTEL","Sedák na židli MISTEL 40x40x7 modrá","/ks","115 Kč","Do vyprodání zásob"
